amount,transaction_type,merchant_category,hour,location_risk,device_trusted,failed_attempts,is_international,is_fraud
2521.75,Purchase,Fuel,9,47,1,5,0,0
52647.05,Transfer,Travel,3,5,0,0,0,1
49924.95,Payment,Utility,3,35,1,4,0,1
83347.04,Refund,Healthcare,5,83,0,3,0,1
17689.83,Deposit,Fuel,22,61,1,2,0,0
12711.78,Deposit,Entertainment,13,31,1,5,0,0
35302.22,Payment,Fuel,22,20,0,0,0,0
17020.27,Purchase,Fuel,3,58,0,1,0,0
7444.85,Transfer,Travel,18,31,1,3,1,0
61389.42,Deposit,Shopping,23,76,1,5,0,1
23434.59,Payment,Restaurant,11,9,0,0,0,0
48965.29,Payment,Utility,21,51,1,3,0,1
66910.24,Deposit,Entertainment,21,41,0,0,0,1
57428.05,Transfer,Fuel,1,18,0,4,1,1
42710.78,Deposit,Fuel,13,5,0,5,0,1
12742.6,Transfer,Travel,0,14,1,4,0,0
26152.77,Transfer,Shopping,8,68,1,4,0,0
2766.37,Deposit,Grocery,14,93,1,4,1,0
55750.0,Transfer,Grocery,13,76,0,3,1,1
18086.92,Refund,ATM,7,41,0,3,0,0
356.67,Deposit,Grocery,7,86,1,3,0,0
25857.64,Withdrawal,Grocery,7,58,0,3,0,0
46157.16,Purchase,Healthcare,17,70,1,0,0,0
46802.52,Deposit,Grocery,15,75,0,4,0,1
951.26,Payment,Shopping,23,43,0,4,0,0
6057.65,Payment,Electronics,10,83,0,3,0,0
24992.98,Deposit,Healthcare,5,85,1,5,0,0
18638.6,Payment,Restaurant,23,21,1,0,0,0
55779.81,Refund,Shopping,20,9,0,1,0,1
30077.74,Transfer,Fuel,3,98,1,2,0,0
49141.35,Refund,Utility,16,16,1,5,0,1
88624.0,Withdrawal,Entertainment,6,70,1,5,0,1
28773.55,Purchase,Electronics,5,19,1,1,0,0
48455.77,Deposit,Travel,0,44,1,3,0,1
58570.62,Payment,Restaurant,5,25,1,4,0,1
38587.39,Deposit,Utility,17,99,1,3,0,0
1125.57,Withdrawal,Grocery,1,58,0,0,0,0
58178.07,Deposit,Travel,20,44,1,5,0,1
28458.45,Purchase,Fuel,3,77,0,4,0,0
56071.69,Refund,Shopping,23,98,1,0,0,1
39922.94,Refund,Entertainment,9,5,0,0,0,0
58880.48,Withdrawal,Healthcare,12,20,1,2,1,1
1666.25,Transfer,Electronics,15,40,1,3,0,0
21815.68,Transfer,Travel,5,92,0,1,0,0
34975.47,Purchase,Healthcare,10,41,0,1,0,0
70981.28,Purchase,Restaurant,1,36,1,4,0,1
86347.72,Deposit,Shopping,9,71,1,0,1,1
8299.81,Payment,Electronics,21,43,1,5,0,0
49810.09,Purchase,ATM,0,14,1,0,1,1
11189.24,Withdrawal,ATM,17,32,0,2,0,0
10245.24,Refund,Electronics,20,3,1,1,0,0
34643.78,Deposit,Shopping,7,53,0,5,0,0
12739.35,Deposit,Restaurant,15,71,0,0,1,0
24330.78,Deposit,Entertainment,6,68,1,2,0,0
42443.57,Refund,Entertainment,18,37,1,1,0,0
70947.72,Transfer,ATM,15,1,0,3,0,1
13928.25,Deposit,ATM,3,86,0,1,0,0
16665.29,Withdrawal,Grocery,23,10,1,1,0,0
49815.25,Purchase,ATM,0,84,0,5,0,1
68348.97,Withdrawal,Utility,4,19,0,2,0,1
21255.37,Transfer,Utility,21,26,0,1,1,0
15201.46,Deposit,Restaurant,15,63,1,3,0,0
31504.49,Payment,Utility,5,8,0,5,1,0
10705.9,Withdrawal,Entertainment,3,37,0,2,0,0
38690.58,Purchase,Utility,16,9,1,2,0,0
9711.45,Payment,Restaurant,22,36,1,3,0,0
23136.44,Withdrawal,Utility,4,3,0,5,1,0
31369.49,Refund,Shopping,20,19,0,2,0,0
1315.94,Deposit,Electronics,8,85,1,5,1,0
37688.41,Refund,Electronics,7,37,1,1,0,0
34120.27,Refund,Grocery,4,3,1,5,1,0
76321.21,Purchase,Utility,6,24,0,5,0,1
5855.79,Transfer,ATM,6,81,1,5,0,0
21477.15,Payment,ATM,6,32,1,0,0,0
85316.64,Withdrawal,Shopping,10,64,0,3,0,1
6246.65,Withdrawal,Entertainment,1,27,1,3,0,0
13186.38,Refund,Utility,22,18,0,5,0,0
38616.85,Purchase,Grocery,8,2,1,0,0,0
5701.26,Payment,Restaurant,2,44,0,4,0,0
74578.37,Transfer,ATM,17,96,0,0,1,1
5413.74,Deposit,Grocery,15,28,1,2,0,0
56085.82,Refund,Restaurant,18,36,0,3,0,1
82004.13,Refund,Fuel,0,95,0,5,0,1
8044.43,Withdrawal,Grocery,23,23,0,1,0,0
1986.3,Payment,Grocery,21,58,0,4,0,0
9320.38,Deposit,Restaurant,11,81,1,5,1,0
2204.26,Purchase,Fuel,15,49,0,1,0,0
9309.01,Withdrawal,Entertainment,3,11,0,1,0,0
89874.79,Purchase,Entertainment,7,90,0,2,0,1
16822.61,Refund,ATM,6,58,1,1,1,0
17802.5,Transfer,ATM,6,94,0,1,1,0
76512.13,Refund,Utility,2,75,0,5,0,1
32387.62,Purchase,Shopping,15,51,0,0,0,0
20412.81,Withdrawal,Fuel,7,7,0,1,0,0
67072.88,Refund,Electronics,8,34,1,4,0,1
37527.92,Withdrawal,Fuel,7,90,0,4,0,0
27707.86,Purchase,Entertainment,23,82,0,5,0,0
83829.86,Deposit,Healthcare,10,4,0,0,0,1
5049.69,Deposit,Grocery,2,42,0,5,0,0
43181.6,Withdrawal,Utility,3,57,1,0,0,0
48826.82,Transfer,Travel,12,87,0,4,0,1
31381.11,Withdrawal,ATM,21,74,1,2,1,0
18915.41,Purchase,Fuel,5,98,1,4,0,0
35992.78,Payment,Grocery,16,56,1,0,0,0
5412.44,Purchase,Healthcare,7,49,1,5,0,0
33823.79,Deposit,Shopping,8,68,0,3,1,0
39713.3,Withdrawal,Entertainment,4,35,0,2,0,0
33197.35,Transfer,Healthcare,5,74,1,5,0,0
36165.94,Purchase,Utility,1,53,0,1,1,0
7633.42,Refund,Shopping,14,80,1,0,0,0
53423.28,Purchase,Healthcare,1,16,1,2,0,0
32893.91,Refund,Grocery,8,81,1,5,0,0
31746.45,Payment,Utility,7,67,0,3,0,0
8575.91,Purchase,Entertainment,8,32,0,5,0,0
24517.71,Payment,ATM,21,38,0,4,0,0
12911.07,Withdrawal,Grocery,7,54,0,2,1,0
56732.63,Transfer,Healthcare,2,60,0,3,0,1
20461.85,Transfer,Healthcare,1,24,1,1,0,0
28242.94,Deposit,Fuel,9,25,0,5,0,0
22165.47,Transfer,Entertainment,8,38,0,1,0,0
27994.39,Refund,Shopping,16,23,1,2,0,0
83383.44,Deposit,Grocery,21,89,1,0,0,1
35268.58,Withdrawal,Restaurant,6,27,1,1,0,0
5494.45,Deposit,Electronics,12,94,0,1,0,0
32708.24,Deposit,ATM,14,68,1,5,0,0
29605.61,Refund,Restaurant,7,76,0,5,0,0
51303.33,Withdrawal,Entertainment,20,42,0,0,1,1
27756.62,Purchase,ATM,16,64,1,3,0,0
12601.34,Refund,Entertainment,17,93,0,0,0,0
33029.45,Purchase,Grocery,18,14,1,3,0,0
38246.32,Refund,Shopping,0,32,1,2,1,0
55008.66,Payment,Healthcare,23,37,0,5,1,1
4667.49,Deposit,Restaurant,12,48,1,1,0,0
13628.06,Refund,Electronics,3,68,1,0,0,0
52677.03,Payment,Shopping,15,44,0,4,0,1
27132.39,Deposit,Fuel,6,78,0,0,0,0
41755.48,Transfer,Travel,13,10,0,2,0,1
80010.83,Transfer,Fuel,16,69,1,5,0,1
31208.42,Transfer,Restaurant,15,51,1,3,0,0
56636.49,Purchase,Electronics,23,17,1,0,0,0
49108.52,Purchase,Shopping,6,47,1,3,0,1
6086.75,Payment,Fuel,21,59,0,2,0,0
30593.64,Withdrawal,Restaurant,8,44,1,0,1,0
25525.97,Withdrawal,Entertainment,18,14,1,5,1,0
7038.13,Refund,Fuel,19,27,1,2,0,0
17976.57,Transfer,Shopping,0,68,1,1,0,0
12796.45,Payment,Shopping,23,68,0,3,0,0
76228.52,Deposit,Travel,19,93,0,0,0,1
34487.84,Refund,Grocery,16,48,0,2,0,0
61914.06,Purchase,Utility,8,75,0,3,1,1
8796.34,Deposit,Healthcare,17,83,1,0,0,0
33963.86,Transfer,ATM,12,82,0,1,0,0
6590.46,Transfer,Grocery,16,40,0,1,0,0
24528.36,Withdrawal,Healthcare,4,100,1,3,0,0
27485.17,Deposit,Grocery,17,61,0,3,0,0
18639.16,Payment,Grocery,20,57,0,5,0,0
39046.36,Deposit,Restaurant,16,78,0,2,0,0
53845.32,Refund,Fuel,21,72,0,2,0,1
33000.21,Deposit,Electronics,4,89,1,2,0,0
26105.32,Withdrawal,Entertainment,18,98,1,4,0,0
37858.13,Transfer,Electronics,17,49,1,2,1,0
46012.81,Withdrawal,Grocery,17,62,1,0,0,0
51702.84,Refund,Travel,18,44,0,2,0,1
28757.2,Refund,Healthcare,16,35,0,0,0,0
89929.96,Withdrawal,Grocery,0,86,1,4,1,1
88627.17,Purchase,Entertainment,16,26,0,0,0,1
4898.26,Purchase,Grocery,2,49,0,4,0,0
24526.68,Deposit,ATM,2,95,1,0,1,0
37655.96,Withdrawal,Shopping,6,75,1,5,1,0
71947.61,Purchase,Travel,7,82,1,2,0,1
50851.3,Payment,Fuel,1,92,1,1,1,1
43526.79,Withdrawal,Travel,0,72,0,5,1,1
23897.01,Payment,Grocery,5,73,0,2,0,0
27286.6,Refund,Shopping,8,9,0,1,0,0
66023.68,Purchase,Fuel,10,46,0,1,0,1
4807.82,Purchase,Utility,0,27,0,5,0,0
49527.53,Withdrawal,Grocery,12,15,0,3,0,1
11504.19,Transfer,Fuel,14,64,1,3,0,0
35594.05,Payment,Electronics,21,70,1,2,0,0
17711.59,Deposit,Fuel,18,42,0,1,1,0
27159.14,Purchase,Electronics,13,36,1,0,0,0
55668.27,Deposit,Healthcare,3,51,1,4,0,1
939.41,Deposit,Utility,21,66,0,1,0,0
15739.79,Withdrawal,Electronics,15,76,0,0,0,0
64706.9,Payment,Fuel,18,70,1,5,1,1
32656.35,Payment,Restaurant,17,32,0,4,0,0
80352.35,Transfer,Entertainment,0,44,0,4,1,1
27269.07,Refund,Shopping,23,82,1,3,0,0
79404.12,Deposit,Grocery,12,64,0,3,0,1
37787.58,Payment,Shopping,4,11,0,1,0,0
32390.56,Transfer,Fuel,2,51,1,0,0,0
79654.06,Payment,Electronics,21,34,1,4,0,1
58138.1,Withdrawal,Electronics,18,18,1,4,1,1
37443.88,Purchase,Shopping,18,69,1,1,1,0
51067.26,Refund,Healthcare,17,3,0,1,0,1
30490.94,Refund,Restaurant,21,70,1,5,0,0
38871.52,Transfer,Fuel,9,78,1,5,0,0
5590.78,Transfer,Travel,14,81,1,0,1,0
11839.73,Withdrawal,Restaurant,17,52,1,3,1,0
46836.85,Deposit,Fuel,0,79,1,2,1,1
64640.91,Purchase,Utility,15,79,1,3,0,1
75670.32,Payment,Fuel,4,41,0,3,0,1
41760.55,Purchase,Entertainment,20,24,0,2,0,1
34194.69,Deposit,Travel,12,49,1,5,1,0
53215.02,Purchase,Electronics,5,36,0,5,0,1
21245.89,Refund,Entertainment,14,76,1,1,0,0
41043.18,Refund,Healthcare,5,82,0,5,0,1
9948.85,Transfer,Entertainment,7,25,0,2,1,0
10756.12,Purchase,Travel,5,69,1,5,1,0
68838.34,Transfer,Entertainment,5,74,0,3,0,1
22216.96,Deposit,Travel,3,29,0,4,1,0
1036.38,Purchase,Utility,16,34,1,4,0,0
11730.16,Transfer,Utility,21,37,1,1,0,0
35980.16,Deposit,ATM,3,87,0,0,1,0
16221.11,Withdrawal,Grocery,6,67,1,4,0,0
19582.23,Purchase,Electronics,11,27,1,2,0,0
84874.45,Payment,Electronics,10,42,0,0,0,1
26894.88,Payment,Utility,23,68,0,1,1,0
17080.38,Transfer,Grocery,0,80,1,1,0,0
70266.85,Purchase,Grocery,11,23,1,3,0,1
14177.1,Refund,Fuel,15,1,1,2,0,0
53422.1,Refund,Shopping,17,99,1,3,0,1
64899.07,Refund,Entertainment,13,8,1,4,1,1
58990.92,Transfer,Fuel,4,64,1,4,0,1
47277.71,Transfer,Shopping,20,44,1,2,0,0
58061.3,Refund,Healthcare,5,65,0,2,0,1
9440.99,Payment,Travel,0,18,0,0,0,0
7954.56,Transfer,Travel,20,30,0,0,0,0
20461.79,Purchase,Travel,10,9,0,0,0,0
57796.33,Purchase,Shopping,6,82,1,4,0,1
8729.94,Refund,Shopping,19,50,1,4,1,0
38624.42,Deposit,Restaurant,13,58,1,5,0,0
12628.13,Withdrawal,Grocery,4,47,0,2,0,0
11506.38,Purchase,Shopping,6,23,0,5,0,0
37652.03,Purchase,Fuel,6,78,0,5,0,0
24980.54,Refund,Electronics,1,49,0,0,0,0
31997.54,Payment,Fuel,6,92,1,2,0,0
10698.78,Payment,Entertainment,16,91,0,5,1,0
33766.27,Withdrawal,Travel,15,60,1,2,0,0
19593.51,Transfer,Utility,4,49,0,4,0,0
69721.83,Refund,Electronics,16,100,1,3,0,1
27484.29,Withdrawal,Utility,3,83,1,1,0,0
57405.79,Withdrawal,Restaurant,14,92,0,4,0,1
52905.37,Transfer,Fuel,5,20,0,5,1,1
14252.7,Deposit,Entertainment,10,85,0,5,0,0
70992.23,Refund,Fuel,7,22,1,5,0,1
7417.18,Refund,Restaurant,10,72,1,2,1,0
87385.43,Deposit,Utility,23,96,1,1,0,1
10909.58,Refund,Travel,8,33,1,4,0,0
26464.49,Payment,ATM,18,57,0,1,0,0
76856.34,Withdrawal,Grocery,10,32,1,4,1,1
1781.89,Transfer,Fuel,18,72,0,1,0,0
32923.97,Deposit,Electronics,4,47,1,5,0,0
31165.58,Withdrawal,Grocery,1,34,1,4,1,0
55655.81,Refund,ATM,14,45,0,5,0,1
16760.0,Refund,Entertainment,1,97,0,1,0,0
6657.9,Transfer,Restaurant,12,83,0,4,0,0
38610.41,Purchase,Travel,5,27,0,0,0,0
12010.49,Withdrawal,ATM,23,45,0,0,0,0
75904.81,Transfer,Shopping,6,8,0,0,1,1
38034.11,Payment,Electronics,19,15,0,3,0,0
24665.68,Deposit,Fuel,3,27,0,0,1,0
23016.67,Deposit,Fuel,1,15,0,0,0,0
26844.81,Purchase,Fuel,5,6,0,4,0,0
55536.43,Deposit,Travel,21,96,1,1,0,1
20305.06,Withdrawal,Grocery,9,74,0,3,1,0
79396.2,Refund,Grocery,21,23,1,5,0,1
37558.37,Transfer,Fuel,3,12,1,0,1,0
35819.76,Withdrawal,Travel,0,74,1,1,0,0
62122.3,Payment,Fuel,0,76,0,5,0,1
49427.27,Purchase,Grocery,6,92,1,1,1,1
69283.77,Withdrawal,Utility,3,19,1,1,1,1
53297.33,Payment,Healthcare,4,28,0,2,0,1
36893.64,Purchase,Fuel,15,7,1,0,0,0
35984.1,Payment,Restaurant,17,64,1,0,0,0
55269.06,Purchase,Utility,23,93,0,3,1,1
15737.61,Withdrawal,Healthcare,16,84,0,2,0,0
3613.0,Withdrawal,Grocery,7,90,1,0,0,0
22177.11,Purchase,ATM,11,52,1,4,1,0
22380.99,Transfer,ATM,2,48,1,4,0,0
50222.54,Payment,Fuel,7,33,1,0,0,0
46172.5,Transfer,Utility,13,1,0,0,0,1
33275.22,Refund,Electronics,1,27,0,5,1,0
25485.94,Purchase,Utility,12,36,0,3,0,0
26920.9,Purchase,Shopping,0,67,0,5,0,0
27860.97,Withdrawal,ATM,0,93,0,2,0,0
3327.6,Withdrawal,Shopping,1,53,1,0,0,0
58201.16,Deposit,Restaurant,10,11,0,2,0,1
1584.93,Payment,Healthcare,6,52,0,0,0,0
67327.84,Refund,Entertainment,5,45,1,3,1,1
36457.07,Withdrawal,Electronics,17,1,1,1,0,0
4828.11,Withdrawal,Utility,8,56,1,3,0,0
1236.94,Refund,Electronics,16,31,0,5,1,0
57908.35,Purchase,Healthcare,12,54,1,0,0,0
26871.19,Deposit,ATM,0,97,0,0,0,0
35175.32,Payment,Utility,3,33,0,0,0,0
18971.31,Refund,Shopping,2,92,1,4,0,0
82355.89,Deposit,Electronics,10,23,0,2,0,1
38916.81,Payment,Entertainment,19,68,1,5,0,0
36218.92,Withdrawal,Utility,18,57,0,3,1,0
13055.39,Deposit,Healthcare,3,53,1,0,0,0
49871.9,Transfer,Grocery,15,62,1,1,0,0
59740.67,Transfer,Entertainment,5,27,1,4,0,1
28089.38,Deposit,Healthcare,5,56,0,0,0,0
3389.86,Refund,Utility,17,22,0,0,1,0
14189.12,Withdrawal,Grocery,20,85,1,0,0,0
5101.7,Deposit,ATM,18,66,1,1,0,0
48937.6,Payment,Grocery,23,69,1,5,0,1
27132.35,Refund,Entertainment,8,39,0,1,0,0
86962.81,Transfer,Shopping,16,95,0,4,1,1
25185.38,Refund,Fuel,1,4,1,4,0,0
33849.4,Transfer,Utility,21,12,0,1,1,0
80615.85,Transfer,ATM,12,12,0,1,1,1
34757.9,Refund,Entertainment,17,65,0,3,1,0
35371.62,Deposit,Utility,21,82,0,2,0,0
25686.26,Withdrawal,Electronics,8,12,1,0,0,0
40484.13,Payment,Shopping,20,32,0,3,0,1
46763.94,Refund,Shopping,7,43,1,2,0,0
38435.92,Payment,ATM,21,86,1,1,0,0
23085.47,Refund,Entertainment,22,82,1,4,1,0
30750.87,Withdrawal,Healthcare,19,55,0,2,1,0
6222.36,Withdrawal,Electronics,14,2,0,4,0,0
16585.51,Withdrawal,Fuel,11,75,0,5,1,0
32008.94,Refund,Fuel,0,65,0,2,1,0
23771.79,Refund,Restaurant,19,6,1,1,0,0
37432.02,Withdrawal,Shopping,14,78,0,3,0,0
21529.05,Purchase,Electronics,9,10,0,0,0,0
12879.29,Refund,Fuel,6,92,1,0,0,0
67996.96,Deposit,Entertainment,0,44,0,1,0,1
56798.22,Payment,Travel,22,3,0,2,0,1
16488.65,Refund,Electronics,13,41,0,1,0,0
53804.88,Refund,Entertainment,12,9,1,5,1,1
32847.59,Purchase,Shopping,4,90,1,4,0,0
4869.21,Deposit,Grocery,12,60,0,0,0,0
87623.32,Transfer,Entertainment,16,14,0,2,0,1
59022.71,Refund,Entertainment,19,85,0,5,1,1
35342.3,Refund,Entertainment,18,40,0,2,0,0
3609.43,Transfer,Grocery,3,16,0,5,0,0
21140.54,Deposit,Utility,11,32,1,5,0,0
12507.78,Purchase,Utility,2,55,0,1,1,0
19726.47,Transfer,Restaurant,13,91,0,0,0,0
35687.63,Refund,Grocery,12,63,0,0,0,0
10817.76,Deposit,ATM,9,18,1,4,0,0
25937.27,Transfer,Entertainment,12,88,1,5,1,0
49229.46,Payment,Grocery,10,56,1,1,0,0
32297.33,Transfer,Travel,13,47,1,3,0,0
46897.44,Purchase,ATM,14,40,1,1,0,0
47955.9,Refund,Grocery,13,17,0,2,0,1
23849.77,Withdrawal,Fuel,13,44,1,0,0,0
52211.89,Transfer,ATM,19,45,0,0,0,1
25748.1,Withdrawal,Electronics,5,20,1,1,1,0
23469.6,Payment,Utility,9,52,0,2,0,0
54652.06,Purchase,Electronics,5,36,0,0,0,1
45653.53,Transfer,Shopping,16,82,1,0,0,1
84357.85,Purchase,Electronics,15,76,1,3,1,1
26822.31,Withdrawal,ATM,19,46,1,0,0,0
43853.77,Deposit,Entertainment,8,22,1,0,0,0
20594.8,Withdrawal,Grocery,6,68,1,1,1,0
27726.14,Payment,Travel,22,76,1,4,0,0
7492.01,Transfer,Fuel,11,34,0,2,0,0
2924.23,Refund,Restaurant,16,42,1,2,0,0
20378.5,Deposit,Entertainment,8,40,1,2,1,0
56085.82,Withdrawal,Restaurant,2,15,0,1,0,1
27099.93,Transfer,Shopping,19,98,1,5,0,0
29408.18,Payment,Restaurant,7,86,1,5,0,0
49196.9,Purchase,Restaurant,17,69,1,5,0,1
57742.74,Transfer,Grocery,20,70,0,0,1,1
36571.96,Transfer,Travel,22,82,0,0,1,0
19928.34,Withdrawal,Travel,23,70,0,2,0,0
66337.68,Withdrawal,Healthcare,0,5,0,4,0,1
15320.75,Transfer,Shopping,2,55,1,1,0,0
49185.01,Deposit,Travel,8,34,1,0,0,0
1032.62,Transfer,Electronics,15,78,0,3,0,0
57624.66,Deposit,Travel,7,83,0,1,1,1
53099.47,Refund,Entertainment,19,73,1,4,0,1
82788.56,Refund,Grocery,9,41,1,4,0,1
51724.69,Deposit,Fuel,8,49,0,0,0,1
54283.06,Refund,Entertainment,22,33,0,2,0,1
14372.2,Deposit,Restaurant,18,58,0,4,0,0
84670.36,Purchase,Fuel,3,83,1,0,1,1
10150.22,Withdrawal,Fuel,16,66,0,5,0,0
76124.92,Purchase,Grocery,3,2,0,1,0,1
30524.6,Payment,Utility,13,49,0,0,0,0
7389.99,Deposit,ATM,21,72,1,5,1,0
17396.96,Refund,Electronics,9,25,1,3,0,0
38505.08,Deposit,Restaurant,17,38,1,5,0,0
25326.3,Purchase,ATM,16,97,0,3,0,0
49940.25,Refund,Fuel,6,41,1,3,0,1
81781.64,Purchase,Grocery,6,94,0,3,1,1
19951.31,Transfer,Travel,23,76,1,3,0,0
5612.45,Deposit,Grocery,13,56,1,3,0,0
42274.37,Purchase,Entertainment,11,39,0,5,0,1
36885.7,Withdrawal,Healthcare,0,58,1,0,1,0
22100.33,Refund,Healthcare,19,61,0,4,0,0
22737.45,Refund,Restaurant,13,54,0,2,0,0
36455.3,Deposit,ATM,18,80,1,1,1,0
28401.46,Purchase,Shopping,7,70,1,4,0,0
48190.76,Deposit,Utility,19,10,1,0,0,0
71761.57,Payment,Fuel,11,59,0,4,1,1
27327.67,Withdrawal,Grocery,2,17,1,5,0,0
18233.27,Deposit,Shopping,18,72,0,3,0,0
67972.35,Purchase,Shopping,0,98,1,1,0,1
58355.9,Purchase,Utility,15,59,1,5,0,1
36552.25,Refund,Fuel,2,13,0,2,0,0
8540.71,Refund,Entertainment,4,56,1,1,0,0
48688.65,Payment,Travel,16,76,0,3,0,1
82504.75,Transfer,Travel,8,17,0,4,0,1
7667.08,Purchase,Travel,13,100,0,0,0,0
3895.82,Transfer,Utility,0,91,0,5,0,0
27615.55,Payment,Restaurant,22,44,1,2,0,0
84934.09,Withdrawal,Fuel,8,61,0,4,0,1
9738.97,Transfer,Grocery,1,12,1,4,0,0
23430.22,Transfer,Utility,7,12,0,3,0,0
78887.62,Refund,Travel,0,62,0,0,0,1
50646.05,Purchase,Electronics,3,74,1,0,0,1
44657.7,Purchase,Electronics,10,24,1,0,0,0
2066.4,Withdrawal,Utility,1,73,0,1,0,0
15459.9,Purchase,Entertainment,18,41,0,0,1,0
74063.69,Deposit,Electronics,16,74,1,4,0,1
7977.15,Refund,Shopping,14,53,0,3,0,0
57564.24,Transfer,Healthcare,15,99,0,3,0,1
12871.72,Refund,Fuel,15,26,1,4,0,0
21172.52,Deposit,Electronics,1,34,1,0,0,0
84674.19,Refund,ATM,12,29,0,0,1,1
25298.54,Deposit,Travel,14,33,0,2,0,0
26923.5,Purchase,Entertainment,8,70,1,0,1,0
32875.03,Refund,Shopping,7,92,1,2,0,0
32457.51,Withdrawal,Travel,7,49,1,3,0,0
23669.07,Transfer,Travel,1,58,1,2,0,0
9651.4,Payment,ATM,10,46,0,2,1,0
54148.57,Refund,Fuel,23,2,0,4,0,1
57067.42,Deposit,Healthcare,23,4,0,1,0,1
48345.93,Payment,Shopping,12,13,0,1,0,1
24426.76,Payment,Entertainment,1,88,0,1,0,0
40987.02,Refund,Travel,7,41,1,5,0,1
52328.18,Purchase,Fuel,5,57,1,4,0,1
51783.14,Payment,Grocery,2,41,0,2,0,1
17022.92,Transfer,ATM,8,57,1,0,1,0
35738.13,Payment,Electronics,14,91,0,1,1,0
82315.51,Purchase,Travel,22,96,1,5,0,1
12275.48,Purchase,Grocery,12,37,0,2,0,0
52709.38,Refund,Electronics,0,36,1,1,0,0
32611.39,Payment,Grocery,16,79,1,0,0,0
79198.43,Deposit,ATM,3,29,1,4,0,1
21744.62,Withdrawal,Travel,21,73,1,1,0,0
38683.11,Purchase,Grocery,1,53,1,4,0,0
46984.0,Payment,ATM,13,71,0,0,1,1
43027.72,Deposit,Restaurant,15,65,1,5,0,1
62668.37,Deposit,Restaurant,18,37,1,4,0,1
9724.74,Payment,Entertainment,5,43,1,0,0,0
15380.72,Transfer,Grocery,2,64,0,3,0,0
11107.84,Payment,Fuel,9,14,1,4,0,0
18532.14,Purchase,Fuel,21,74,0,1,0,0
38624.75,Purchase,Electronics,0,95,0,4,0,0
30675.16,Payment,Grocery,11,32,0,5,1,0
26699.9,Withdrawal,Grocery,4,15,0,3,1,0
45278.8,Withdrawal,ATM,0,37,1,3,0,1
35645.8,Refund,Shopping,14,42,0,0,0,0
57199.75,Refund,Entertainment,9,22,1,0,0,0
27508.63,Withdrawal,Entertainment,21,23,0,5,0,0
53406.7,Transfer,Shopping,5,10,1,3,1,1
10937.86,Payment,Electronics,2,45,0,1,0,0
54423.57,Payment,Fuel,3,83,0,0,0,1
26080.72,Refund,Utility,23,1,1,4,0,0
43846.77,Purchase,Shopping,13,28,1,2,0,0
22965.01,Transfer,ATM,23,60,1,1,0,0
32145.18,Refund,Grocery,22,7,1,1,1,0
30560.37,Deposit,ATM,6,9,1,4,0,0
51987.34,Refund,Utility,5,66,1,2,0,0
9834.56,Deposit,Electronics,16,18,0,5,1,0
37553.8,Purchase,Fuel,17,28,1,4,0,0
16717.72,Withdrawal,Fuel,21,20,0,2,0,0
4055.74,Payment,Healthcare,20,28,0,5,0,0
40420.26,Transfer,ATM,19,91,0,5,0,1
56232.57,Deposit,Grocery,4,5,0,0,0,1
41757.61,Withdrawal,Fuel,22,57,1,2,0,0
30249.95,Purchase,Restaurant,11,92,0,0,0,0
272.86,Payment,Travel,1,53,1,3,0,0
27629.97,Purchase,Travel,22,77,0,3,1,0
89580.08,Payment,ATM,3,79,0,1,0,1
22749.39,Purchase,Entertainment,21,88,0,3,0,0
15893.87,Refund,Grocery,5,75,0,0,0,0
9135.06,Deposit,Shopping,8,9,1,3,0,0
22076.86,Purchase,Restaurant,3,54,1,0,0,0
14108.69,Refund,Travel,13,51,1,0,1,0
3720.63,Payment,Fuel,2,74,1,2,0,0
23551.82,Refund,Healthcare,8,39,0,3,1,0
34096.42,Withdrawal,Healthcare,19,99,0,5,0,0
11467.39,Transfer,Grocery,9,83,1,1,1,0
80362.37,Withdrawal,Entertainment,4,56,0,0,0,1
6174.57,Deposit,Fuel,23,44,1,2,0,0
44420.33,Refund,Shopping,20,6,1,4,0,1
15893.82,Withdrawal,Restaurant,23,40,0,5,1,0
56839.36,Withdrawal,Shopping,10,31,0,5,0,1
13572.28,Withdrawal,Travel,21,8,1,4,0,0
75080.75,Transfer,Restaurant,1,89,0,0,0,1
76042.3,Payment,Entertainment,0,48,1,2,1,1
43332.57,Deposit,Healthcare,15,43,1,3,0,1
33902.63,Deposit,Travel,6,47,0,3,0,0
12596.44,Transfer,Entertainment,12,94,1,0,1,0
1425.35,Transfer,Fuel,2,23,1,2,0,0
62959.54,Deposit,Grocery,18,43,1,4,0,1
83405.19,Withdrawal,Travel,11,74,1,3,0,1
50339.85,Withdrawal,Grocery,14,36,0,1,0,1
39074.84,Withdrawal,Entertainment,3,37,0,5,0,0
46627.42,Refund,Restaurant,7,21,1,0,0,0
13278.64,Transfer,Restaurant,22,8,1,4,1,0
29791.38,Payment,Restaurant,3,88,0,0,0,0
86226.76,Refund,Travel,5,19,0,0,0,1
85013.11,Refund,Healthcare,10,21,0,2,0,1
29883.48,Refund,Utility,8,35,1,0,0,0
47818.29,Deposit,Fuel,20,87,0,5,1,1
24078.27,Withdrawal,Restaurant,14,60,1,1,1,0
16791.58,Transfer,Entertainment,6,25,1,0,0,0
86740.72,Purchase,Grocery,20,90,1,1,1,1
75708.83,Transfer,Travel,20,67,0,0,0,1
39787.83,Deposit,Fuel,2,40,0,2,1,0
